datetime,M_1_OPEN,M_1_HIGH,M_1_LOW,M_1_CLOSE,M_15_OPEN,M_15_HIGH,M_15_LOW,M_15_CLOSE
2024-08-13 09:37:00,2.8232,2.94,2.8,2.835,2.48,2.52,2.41,2.4204
2024-08-13 09:38:00,2.8367,2.9,2.81,2.88,2.48,2.52,2.41,2.4204
2024-08-13 09:39:00,2.8799,2.9,2.85,2.8794,2.48,2.52,2.41,2.4204
2024-08-13 09:40:00,2.8727,2.9,2.8,2.8199,2.48,2.52,2.41,2.4204
2024-08-13 09:41:00,2.815,2.85,2.72,2.7589,2.48,2.52,2.41,2.4204
2024-08-13 09:42:00,2.7502,2.78,2.71,2.7199,2.48,2.52,2.41,2.4204
2024-08-13 09:43:00,2.7163,2.77,2.7,2.7201,2.48,2.52,2.41,2.4204
2024-08-13 09:44:00,2.7291,2.76,2.7,2.7501,2.48,2.52,2.41,2.4204
2024-08-13 09:45:00,2.7533,2.87,2.741,2.8393,2.43,2.94,2.4,2.7501
2024-08-13 09:46:00,2.8312,2.93,2.8312,2.9101,2.43,2.94,2.4,2.7501
2024-08-13 09:47:00,2.91,2.97,2.71,2.715,2.43,2.94,2.4,2.7501
2024-08-13 09:48:00,2.7193,2.75,2.61,2.6717,2.43,2.94,2.4,2.7501
2024-08-13 09:49:00,2.6711,2.7,2.67,2.675,2.43,2.94,2.4,2.7501
2024-08-13 09:50:00,2.6704,2.72,2.67,2.719,2.43,2.94,2.4,2.7501
2024-08-13 09:51:00,2.7167,2.76,2.7101,2.752,2.43,2.94,2.4,2.7501
2024-08-13 09:52:00,2.7593,2.9,2.74,2.8214,2.43,2.94,2.4,2.7501
2024-08-13 09:53:00,2.8207,2.86,2.79,2.82,2.43,2.94,2.4,2.7501
2024-08-13 09:54:00,2.82,2.85,2.81,2.8399,2.43,2.94,2.4,2.7501
2024-08-13 09:55:00,2.8399,2.89,2.73,2.79,2.43,2.94,2.4,2.7501
2024-08-13 09:56:00,2.7801,2.82,2.75,2.8099,2.43,2.94,2.4,2.7501
2024-08-13 09:57:00,2.809,2.84,2.7801,2.815,2.43,2.94,2.4,2.7501
2024-08-13 09:58:00,2.816,2.86,2.81,2.838,2.43,2.94,2.4,2.7501
2024-08-13 09:59:00,2.84,2.87,2.8,2.82,2.43,2.94,2.4,2.7501
2024-08-13 10:00:00,2.83,2.88,2.8,2.85,2.7533,2.97,2.61,2.82
2024-08-13 10:01:00,2.84,2.85,2.77,2.7852,2.7533,2.97,2.61,2.82
2024-08-13 10:02:00,2.7808,2.83,2.75,2.7891,2.7533,2.97,2.61,2.82
2024-08-13 10:03:00,2.7885,2.8,2.75,2.7699,2.7533,2.97,2.61,2.82
2024-08-13 10:04:00,2.77,2.83,2.72,2.81,2.7533,2.97,2.61,2.82
2024-08-13 10:05:00,2.8199,2.85,2.78,2.795,2.7533,2.97,2.61,2.82
2024-08-13 10:06:00,2.7901,2.83,2.7901,2.8201,2.7533,2.97,2.61,2.82
2024-08-13 10:07:00,2.828,2.84,2.76,2.78,2.7533,2.97,2.61,2.82
2024-08-13 10:08:00,2.7801,2.788,2.73,2.7705,2.7533,2.97,2.61,2.82
2024-08-13 10:09:00,2.7713,2.78,2.66,2.6901,2.7533,2.97,2.61,2.82
2024-08-13 10:10:00,2.6901,2.73,2.67,2.7199,2.7533,2.97,2.61,2.82
2024-08-13 10:11:00,2.7101,2.74,2.7101,2.725,2.7533,2.97,2.61,2.82
2024-08-13 10:12:00,2.7299,2.75,2.69,2.72,2.7533,2.97,2.61,2.82
2024-08-13 10:13:00,2.7101,2.74,2.7,2.7,2.7533,2.97,2.61,2.82
2024-08-13 10:14:00,2.7,2.73,2.61,2.6501,2.7533,2.97,2.61,2.82
2024-08-13 10:15:00,2.6515,2.66,2.63,2.6448,2.83,2.88,2.61,2.6501
2024-08-13 10:16:00,2.64,2.69,2.61,2.68,2.83,2.88,2.61,2.6501
2024-08-13 10:17:00,2.6899,2.69,2.53,2.58,2.83,2.88,2.61,2.6501
2024-08-13 10:18:00,2.5718,2.59,2.57,2.571,2.83,2.88,2.61,2.6501
2024-08-13 10:19:00,2.57,2.58,2.56,2.56,2.83,2.88,2.61,2.6501
2024-08-13 10:20:00,2.56,2.62,2.55,2.6199,2.83,2.88,2.61,2.6501
2024-08-13 10:21:00,2.616,2.65,2.61,2.6499,2.83,2.88,2.61,2.6501
2024-08-13 10:22:00,2.6414,2.66,2.63,2.64,2.83,2.88,2.61,2.6501
2024-08-13 10:23:00,2.63,2.6499,2.62,2.635,2.83,2.88,2.61,2.6501
2024-08-13 10:24:00,2.635,2.68,2.62,2.675,2.83,2.88,2.61,2.6501
2024-08-13 10:25:00,2.6782,2.69,2.6501,2.6764,2.83,2.88,2.61,2.6501
2024-08-13 10:26:00,2.6799,2.72,2.67,2.7192,2.83,2.88,2.61,2.6501
2024-08-13 10:27:00,2.71,2.73,2.66,2.68,2.83,2.88,2.61,2.6501
2024-08-13 10:28:00,2.6701,2.71,2.6701,2.6969,2.83,2.88,2.61,2.6501
2024-08-13 10:29:00,2.6872,2.69,2.66,2.68,2.83,2.88,2.61,2.6501
2024-08-13 10:30:00,2.6702,2.74,2.67,2.7301,2.6515,2.73,2.53,2.68
2024-08-13 10:31:00,2.738,2.78,2.72,2.7597,2.6515,2.73,2.53,2.68
2024-08-13 10:32:00,2.76,2.81,2.7557,2.7984,2.6515,2.73,2.53,2.68
2024-08-13 10:33:00,2.794,2.81,2.76,2.785,2.6515,2.73,2.53,2.68
2024-08-13 10:34:00,2.7896,2.8,2.75,2.7701,2.6515,2.73,2.53,2.68
2024-08-13 10:35:00,2.7775,2.8,2.75,2.77,2.6515,2.73,2.53,2.68
2024-08-13 10:36:00,2.7615,2.81,2.76,2.79,2.6515,2.73,2.53,2.68
2024-08-13 10:37:00,2.785,2.8,2.72,2.7425,2.6515,2.73,2.53,2.68
2024-08-13 10:38:00,2.745,2.78,2.74,2.7494,2.6515,2.73,2.53,2.68
2024-08-13 10:39:00,2.745,2.77,2.69,2.7101,2.6515,2.73,2.53,2.68
2024-08-13 10:40:00,2.7192,2.75,2.69,2.71,2.6515,2.73,2.53,2.68
2024-08-13 10:41:00,2.7099,2.7899,2.6901,2.71,2.6515,2.73,2.53,2.68
2024-08-13 10:42:00,2.7101,2.73,2.71,2.73,2.6515,2.73,2.53,2.68
2024-08-13 10:43:00,2.72,2.74,2.7,2.74,2.6515,2.73,2.53,2.68
2024-08-13 10:44:00,2.7399,2.76,2.73,2.7501,2.6515,2.73,2.53,2.68
2024-08-13 10:45:00,2.755,2.79,2.75,2.7805,2.6702,2.81,2.67,2.7501
2024-08-13 10:46:00,2.782,2.83,2.77,2.8199,2.6702,2.81,2.67,2.7501
2024-08-13 10:47:00,2.8184,2.84,2.8,2.84,2.6702,2.81,2.67,2.7501
2024-08-13 10:48:00,2.8201,2.85,2.79,2.8099,2.6702,2.81,2.67,2.7501
2024-08-13 10:49:00,2.8001,2.82,2.76,2.775,2.6702,2.81,2.67,2.7501
2024-08-13 10:50:00,2.77,2.8299,2.77,2.7943,2.6702,2.81,2.67,2.7501
2024-08-13 10:51:00,2.79,2.82,2.79,2.79,2.6702,2.81,2.67,2.7501
2024-08-13 10:52:00,2.7901,2.7999,2.65,2.6944,2.6702,2.81,2.67,2.7501
2024-08-13 10:53:00,2.6948,2.72,2.68,2.71,2.6702,2.81,2.67,2.7501
2024-08-13 10:54:00,2.7,2.72,2.6904,2.7,2.6702,2.81,2.67,2.7501
2024-08-13 10:55:00,2.7,2.71,2.69,2.7018,2.6702,2.81,2.67,2.7501
2024-08-13 10:56:00,2.7011,2.72,2.69,2.7052,2.6702,2.81,2.67,2.7501
2024-08-13 10:57:00,2.71,2.72,2.7,2.705,2.6702,2.81,2.67,2.7501
2024-08-13 10:58:00,2.7099,2.7099,2.62,2.6515,2.6702,2.81,2.67,2.7501
2024-08-13 10:59:00,2.651,2.67,2.64,2.65,2.6702,2.81,2.67,2.7501
2024-08-13 11:00:00,2.6477,2.66,2.63,2.6589,2.755,2.85,2.62,2.65
2024-08-13 11:01:00,2.6588,2.68,2.655,2.675,2.755,2.85,2.62,2.65
2024-08-13 11:02:00,2.6799,2.68,2.6601,2.68,2.755,2.85,2.62,2.65
2024-08-13 11:03:00,2.68,2.72,2.67,2.7153,2.755,2.85,2.62,2.65
2024-08-13 11:04:00,2.72,2.73,2.71,2.725,2.755,2.85,2.62,2.65
2024-08-13 11:05:00,2.725,2.73,2.7101,2.721,2.755,2.85,2.62,2.65
2024-08-13 11:06:00,2.721,2.73,2.72,2.728,2.755,2.85,2.62,2.65
2024-08-13 11:07:00,2.722,2.76,2.72,2.7586,2.755,2.85,2.62,2.65
2024-08-13 11:08:00,2.76,2.79,2.75,2.7709,2.755,2.85,2.62,2.65
2024-08-13 11:09:00,2.77,2.7898,2.77,2.775,2.755,2.85,2.62,2.65
2024-08-13 11:10:00,2.775,2.775,2.73,2.7392,2.755,2.85,2.62,2.65
2024-08-13 11:11:00,2.7379,2.76,2.7309,2.74,2.755,2.85,2.62,2.65
2024-08-13 11:12:00,2.7403,2.76,2.7399,2.75,2.755,2.85,2.62,2.65
2024-08-13 11:13:00,2.7457,2.79,2.74,2.7801,2.755,2.85,2.62,2.65
2024-08-13 11:14:00,2.784,2.8,2.76,2.761,2.755,2.85,2.62,2.65
2024-08-13 11:15:00,2.765,2.7699,2.7302,2.755,2.6477,2.8,2.63,2.761
2024-08-13 11:16:00,2.76,2.77,2.7401,2.761,2.6477,2.8,2.63,2.761
2024-08-13 11:17:00,2.77,2.77,2.72,2.73,2.6477,2.8,2.63,2.761
2024-08-13 11:18:00,2.73,2.75,2.71,2.75,2.6477,2.8,2.63,2.761
2024-08-13 11:19:00,2.7489,2.83,2.74,2.826,2.6477,2.8,2.63,2.761
2024-08-13 11:20:00,2.83,2.85,2.81,2.8401,2.6477,2.8,2.63,2.761
2024-08-13 11:21:00,2.8414,3.06,2.835,2.9901,2.6477,2.8,2.63,2.761
2024-08-13 11:22:00,2.9987,3.09,2.9987,3.0385,2.6477,2.8,2.63,2.761
2024-08-13 11:23:00,3.0394,3.07,2.98,3.0057,2.6477,2.8,2.63,2.761
2024-08-13 11:24:00,3.0058,3.05,2.96,3.0488,2.6477,2.8,2.63,2.761
2024-08-13 11:25:00,3.045,3.07,2.95,2.9799,2.6477,2.8,2.63,2.761
2024-08-13 11:26:00,2.97,2.99,2.93,2.9596,2.6477,2.8,2.63,2.761
2024-08-13 11:27:00,2.955,3,2.94,2.955,2.6477,2.8,2.63,2.761
2024-08-13 11:28:00,2.955,3.01,2.94,2.97,2.6477,2.8,2.63,2.761
2024-08-13 11:29:00,2.97,2.99,2.95,2.9797,2.6477,2.8,2.63,2.761
2024-08-13 11:30:00,2.9799,3.17,2.97,3.0611,2.765,3.09,2.71,2.9797
2024-08-13 11:31:00,3.07,3.14,2.95,2.95,2.765,3.09,2.71,2.9797
2024-08-13 11:32:00,2.9789,3.02,2.95,3,2.765,3.09,2.71,2.9797
2024-08-13 11:33:00,3,3.03,3,3.0193,2.765,3.09,2.71,2.9797
2024-08-13 11:34:00,3.02,3.03,2.97,2.9789,2.765,3.09,2.71,2.9797
2024-08-13 11:35:00,2.9702,3.01,2.97,2.9799,2.765,3.09,2.71,2.9797
2024-08-13 11:36:00,2.9701,3.02,2.96,2.9992,2.765,3.09,2.71,2.9797
2024-08-13 11:37:00,2.99,3,2.98,2.98,2.765,3.09,2.71,2.9797
2024-08-13 11:38:00,2.9801,3.02,2.98,3.004,2.765,3.09,2.71,2.9797
2024-08-13 11:39:00,3.0087,3.08,3,3.075,2.765,3.09,2.71,2.9797
2024-08-13 11:40:00,3.0701,3.14,3.05,3.12,2.765,3.09,2.71,2.9797
2024-08-13 11:41:00,3.1233,3.2,3.1,3.1392,2.765,3.09,2.71,2.9797
2024-08-13 11:42:00,3.13,3.18,3.11,3.1129,2.765,3.09,2.71,2.9797
2024-08-13 11:43:00,3.11,3.3,3.1,3.21,2.765,3.09,2.71,2.9797
2024-08-13 11:44:00,3.21,3.25,3.1504,3.165,2.765,3.09,2.71,2.9797
2024-08-13 11:45:00,3.16,3.19,3.15,3.1501,2.9799,3.3,2.95,3.165
2024-08-13 11:46:00,3.15,3.16,3.12,3.1301,2.9799,3.3,2.95,3.165
2024-08-13 11:47:00,3.1399,3.19,3.13,3.1699,2.9799,3.3,2.95,3.165
2024-08-13 11:48:00,3.17,3.22,3.16,3.195,2.9799,3.3,2.95,3.165
2024-08-13 11:49:00,3.1999,3.28,3.19,3.2622,2.9799,3.3,2.95,3.165
2024-08-13 11:50:00,3.2696,3.3,3.2,3.2199,2.9799,3.3,2.95,3.165
2024-08-13 11:51:00,3.2208,3.29,3.21,3.2599,2.9799,3.3,2.95,3.165
2024-08-13 11:52:00,3.26,3.34,3.18,3.2499,2.9799,3.3,2.95,3.165
2024-08-13 11:53:00,3.2499,3.27,3.21,3.24,2.9799,3.3,2.95,3.165
2024-08-13 11:54:00,3.2325,3.26,3.23,3.2307,2.9799,3.3,2.95,3.165
2024-08-13 11:55:00,3.235,3.24,3.16,3.17,2.9799,3.3,2.95,3.165
2024-08-13 11:56:00,3.17,3.23,3.17,3.205,2.9799,3.3,2.95,3.165
2024-08-13 11:57:00,3.21,3.21,3.17,3.18,2.9799,3.3,2.95,3.165
2024-08-13 11:58:00,3.1783,3.2,3.165,3.18,2.9799,3.3,2.95,3.165
2024-08-13 11:59:00,3.1885,3.19,3.07,3.11,2.9799,3.3,2.95,3.165
2024-08-13 12:00:00,3.1061,3.11,3.03,3.06,3.16,3.34,3.07,3.11
2024-08-13 12:01:00,3.0597,3.1,3.05,3.07,3.16,3.34,3.07,3.11
2024-08-13 12:02:00,3.065,3.09,3.06,3.0884,3.16,3.34,3.07,3.11
2024-08-13 12:03:00,3.0889,3.15,3.075,3.1499,3.16,3.34,3.07,3.11
2024-08-13 12:04:00,3.1498,3.17,3.13,3.1522,3.16,3.34,3.07,3.11
2024-08-13 12:05:00,3.1501,3.165,3.14,3.155,3.16,3.34,3.07,3.11
2024-08-13 12:06:00,3.1597,3.19,3.14,3.1805,3.16,3.34,3.07,3.11
2024-08-13 12:07:00,3.185,3.198,3.16,3.19,3.16,3.34,3.07,3.11
2024-08-13 12:08:00,3.1899,3.1899,3.16,3.17,3.16,3.34,3.07,3.11
2024-08-13 12:09:00,3.17,3.2,3.17,3.185,3.16,3.34,3.07,3.11
2024-08-13 12:10:00,3.185,3.23,3.1801,3.1804,3.16,3.34,3.07,3.11
2024-08-13 12:11:00,3.1808,3.2,3.16,3.1738,3.16,3.34,3.07,3.11
2024-08-13 12:12:00,3.18,3.19,3.17,3.1758,3.16,3.34,3.07,3.11
2024-08-13 12:13:00,3.178,3.23,3.178,3.2214,3.16,3.34,3.07,3.11
2024-08-13 12:14:00,3.2283,3.29,3.22,3.28,3.16,3.34,3.07,3.11
2024-08-13 12:15:00,3.2897,3.36,3.25,3.2899,3.1061,3.29,3.03,3.28
2024-08-13 12:16:00,3.2894,3.33,3.26,3.265,3.1061,3.29,3.03,3.28
2024-08-13 12:17:00,3.2699,3.315,3.26,3.315,3.1061,3.29,3.03,3.28
2024-08-13 12:18:00,3.3186,3.34,3.27,3.285,3.1061,3.29,3.03,3.28
2024-08-13 12:19:00,3.2803,3.29,3.2201,3.2499,3.1061,3.29,3.03,3.28
2024-08-13 12:20:00,3.25,3.3,3.2499,3.27,3.1061,3.29,3.03,3.28
2024-08-13 12:21:00,3.2627,3.29,3.25,3.2701,3.1061,3.29,3.03,3.28
2024-08-13 12:22:00,3.2768,3.34,3.2768,3.31,3.1061,3.29,3.03,3.28
2024-08-13 12:23:00,3.31,3.33,3.3,3.3103,3.1061,3.29,3.03,3.28
2024-08-13 12:24:00,3.315,3.32,3.29,3.29,3.1061,3.29,3.03,3.28
2024-08-13 12:25:00,3.3,3.4099,3.2901,3.4,3.1061,3.29,3.03,3.28
2024-08-13 12:26:00,3.3917,3.45,3.3801,3.425,3.1061,3.29,3.03,3.28
2024-08-13 12:27:00,3.4287,3.49,3.4101,3.49,3.1061,3.29,3.03,3.28
2024-08-13 12:28:00,3.485,3.55,3.48,3.5,3.1061,3.29,3.03,3.28
2024-08-13 12:29:00,3.505,3.55,3.5,3.5298,3.1061,3.29,3.03,3.28
2024-08-13 12:30:00,3.53,3.59,3.52,3.5599,3.2897,3.55,3.2201,3.5298
2024-08-13 12:31:00,3.55,3.75,3.55,3.696,3.2897,3.55,3.2201,3.5298
2024-08-13 12:32:00,3.695,3.72,3.59,3.645,3.2897,3.55,3.2201,3.5298
2024-08-13 12:33:00,3.645,3.65,3.58,3.6181,3.2897,3.55,3.2201,3.5298
2024-08-13 12:34:00,3.62,3.66,3.58,3.63,3.2897,3.55,3.2201,3.5298
2024-08-13 12:35:00,3.6295,3.72,3.62,3.6301,3.2897,3.55,3.2201,3.5298
2024-08-13 12:36:00,3.635,3.66,3.55,3.56,3.2897,3.55,3.2201,3.5298
2024-08-13 12:37:00,3.5602,3.61,3.56,3.6001,3.2897,3.55,3.2201,3.5298
2024-08-13 12:38:00,3.6001,3.64,3.6,3.615,3.2897,3.55,3.2201,3.5298
2024-08-13 12:39:00,3.61,3.64,3.6,3.62,3.2897,3.55,3.2201,3.5298
2024-08-13 12:40:00,3.6101,3.64,3.58,3.5814,3.2897,3.55,3.2201,3.5298
2024-08-13 12:41:00,3.6,3.6,3.4801,3.51,3.2897,3.55,3.2201,3.5298
2024-08-13 12:42:00,3.5114,3.57,3.51,3.525,3.2897,3.55,3.2201,3.5298
2024-08-13 12:43:00,3.53,3.56,3.5231,3.5407,3.2897,3.55,3.2201,3.5298
2024-08-13 12:44:00,3.5488,3.5599,3.51,3.55,3.2897,3.55,3.2201,3.5298
2024-08-13 12:45:00,3.543,3.63,3.51,3.605,3.53,3.75,3.4801,3.55
2024-08-13 12:46:00,3.605,3.67,3.6,3.6002,3.53,3.75,3.4801,3.55
2024-08-13 12:47:00,3.6001,3.62,3.6,3.6001,3.53,3.75,3.4801,3.55
2024-08-13 12:48:00,3.6081,3.61,3.41,3.4688,3.53,3.75,3.4801,3.55
2024-08-13 12:49:00,3.465,3.54,3.465,3.5128,3.53,3.75,3.4801,3.55
2024-08-13 12:50:00,3.5101,3.55,3.49,3.55,3.53,3.75,3.4801,3.55
2024-08-13 12:51:00,3.544,3.61,3.5417,3.61,3.53,3.75,3.4801,3.55
2024-08-13 12:52:00,3.602,3.72,3.592,3.66,3.53,3.75,3.4801,3.55
2024-08-13 12:53:00,3.65,3.68,3.64,3.6599,3.53,3.75,3.4801,3.55
2024-08-13 12:54:00,3.66,3.73,3.65,3.7298,3.53,3.75,3.4801,3.55
2024-08-13 12:55:00,3.7294,3.76,3.67,3.6899,3.53,3.75,3.4801,3.55
2024-08-13 12:56:00,3.6801,3.69,3.6,3.638,3.53,3.75,3.4801,3.55
2024-08-13 12:57:00,3.635,3.66,3.6,3.635,3.53,3.75,3.4801,3.55
2024-08-13 12:58:00,3.64,3.66,3.6101,3.66,3.53,3.75,3.4801,3.55
2024-08-13 12:59:00,3.651,3.68,3.6,3.6102,3.53,3.75,3.4801,3.55
2024-08-13 13:00:00,3.62,3.69,3.53,3.66,3.543,3.76,3.41,3.6102
2024-08-13 13:01:00,3.665,3.71,3.66,3.6801,3.543,3.76,3.41,3.6102
2024-08-13 13:02:00,3.6805,3.7,3.6401,3.6701,3.543,3.76,3.41,3.6102
2024-08-13 13:03:00,3.675,3.7,3.65,3.6601,3.543,3.76,3.41,3.6102
2024-08-13 13:04:00,3.665,3.6699,3.6,3.63,3.543,3.76,3.41,3.6102
2024-08-13 13:05:00,3.6221,3.64,3.61,3.61,3.543,3.76,3.41,3.6102
2024-08-13 13:06:00,3.618,3.63,3.57,3.6078,3.543,3.76,3.41,3.6102
2024-08-13 13:07:00,3.6,3.65,3.59,3.6495,3.543,3.76,3.41,3.6102
2024-08-13 13:08:00,3.6497,3.65,3.61,3.63,3.543,3.76,3.41,3.6102
2024-08-13 13:09:00,3.63,3.69,3.63,3.6701,3.543,3.76,3.41,3.6102
2024-08-13 13:10:00,3.68,3.7,3.61,3.635,3.543,3.76,3.41,3.6102
2024-08-13 13:11:00,3.6301,3.66,3.62,3.6499,3.543,3.76,3.41,3.6102
2024-08-13 13:12:00,3.65,3.65,3.56,3.595,3.543,3.76,3.41,3.6102
2024-08-13 13:13:00,3.5999,3.63,3.579,3.5799,3.543,3.76,3.41,3.6102
2024-08-13 13:14:00,3.58,3.6,3.58,3.5819,3.543,3.76,3.41,3.6102
2024-08-13 13:15:00,3.5802,3.59,3.5,3.505,3.62,3.71,3.53,3.5819
2024-08-13 13:16:00,3.51,3.51,3.38,3.4,3.62,3.71,3.53,3.5819
2024-08-13 13:17:00,3.41,3.45,3.4001,3.45,3.62,3.71,3.53,3.5819
2024-08-13 13:18:00,3.4499,3.48,3.44,3.47,3.62,3.71,3.53,3.5819
2024-08-13 13:19:00,3.47,3.49,3.46,3.4715,3.62,3.71,3.53,3.5819
2024-08-13 13:20:00,3.4799,3.48,3.43,3.435,3.62,3.71,3.53,3.5819
2024-08-13 13:21:00,3.43,3.43,3.32,3.355,3.62,3.71,3.53,3.5819
2024-08-13 13:22:00,3.35,3.37,3.33,3.338,3.62,3.71,3.53,3.5819
2024-08-13 13:23:00,3.33,3.36,3.31,3.3583,3.62,3.71,3.53,3.5819
2024-08-13 13:24:00,3.351,3.39,3.35,3.37,3.62,3.71,3.53,3.5819
2024-08-13 13:25:00,3.375,3.39,3.3526,3.3785,3.62,3.71,3.53,3.5819
2024-08-13 13:26:00,3.3763,3.41,3.37,3.3999,3.62,3.71,3.53,3.5819
2024-08-13 13:27:00,3.395,3.4,3.38,3.385,3.62,3.71,3.53,3.5819
2024-08-13 13:28:00,3.381,3.39,3.36,3.3894,3.62,3.71,3.53,3.5819
2024-08-13 13:29:00,3.3899,3.41,3.37,3.4013,3.62,3.71,3.53,3.5819
2024-08-13 13:30:00,3.4,3.44,3.4,3.4388,3.5802,3.59,3.31,3.4013
2024-08-13 13:31:00,3.435,3.53,3.4301,3.5199,3.5802,3.59,3.31,3.4013
2024-08-13 13:32:00,3.5142,3.52,3.5,3.515,3.5802,3.59,3.31,3.4013
2024-08-13 13:33:00,3.52,3.54,3.5,3.508,3.5802,3.59,3.31,3.4013
2024-08-13 13:34:00,3.5001,3.54,3.5,3.5298,3.5802,3.59,3.31,3.4013
2024-08-13 13:35:00,3.5299,3.53,3.52,3.525,3.5802,3.59,3.31,3.4013
2024-08-13 13:36:00,3.5201,3.53,3.46,3.4829,3.5802,3.59,3.31,3.4013
2024-08-13 13:37:00,3.48,3.48,3.4401,3.4701,3.5802,3.59,3.31,3.4013
2024-08-13 13:38:00,3.475,3.475,3.42,3.42,3.5802,3.59,3.31,3.4013
2024-08-13 13:39:00,3.422,3.4299,3.33,3.35,3.5802,3.59,3.31,3.4013
2024-08-13 13:40:00,3.3488,3.37,3.32,3.36,3.5802,3.59,3.31,3.4013
2024-08-13 13:41:00,3.3516,3.371,3.25,3.29,3.5802,3.59,3.31,3.4013
2024-08-13 13:42:00,3.2804,3.31,3.28,3.2893,3.5802,3.59,3.31,3.4013
2024-08-13 13:43:00,3.29,3.3,3.24,3.2585,3.5802,3.59,3.31,3.4013
2024-08-13 13:44:00,3.255,3.27,3.22,3.2675,3.5802,3.59,3.31,3.4013
2024-08-13 13:45:00,3.2619,3.28,3.25,3.25,3.4,3.54,3.22,3.2675
2024-08-13 13:46:00,3.2593,3.26,3.17,3.19,3.4,3.54,3.22,3.2675
2024-08-13 13:47:00,3.19,3.2,3.14,3.1402,3.4,3.54,3.22,3.2675
2024-08-13 13:48:00,3.1409,3.1996,3.12,3.1797,3.4,3.54,3.22,3.2675
2024-08-13 13:49:00,3.18,3.2,3.1601,3.1715,3.4,3.54,3.22,3.2675
2024-08-13 13:50:00,3.1799,3.2,3.17,3.1899,3.4,3.54,3.22,3.2675
2024-08-13 13:51:00,3.185,3.19,3.14,3.1789,3.4,3.54,3.22,3.2675
2024-08-13 13:52:00,3.1795,3.19,3.14,3.1406,3.4,3.54,3.22,3.2675
2024-08-13 13:53:00,3.14,3.23,3.13,3.22,3.4,3.54,3.22,3.2675
2024-08-13 13:54:00,3.2197,3.26,3.21,3.2398,3.4,3.54,3.22,3.2675
2024-08-13 13:55:00,3.24,3.28,3.2399,3.25,3.4,3.54,3.22,3.2675
2024-08-13 13:56:00,3.25,3.27,3.2201,3.249,3.4,3.54,3.22,3.2675
2024-08-13 13:57:00,3.24,3.2495,3.22,3.22,3.4,3.54,3.22,3.2675
2024-08-13 13:58:00,3.2201,3.23,3.2,3.2,3.4,3.54,3.22,3.2675
2024-08-13 13:59:00,3.2006,3.21,3.1504,3.21,3.4,3.54,3.22,3.2675
2024-08-13 14:00:00,3.205,3.21,3.2,3.21,3.2619,3.28,3.12,3.21
2024-08-13 14:01:00,3.2052,3.21,3.17,3.1704,3.2619,3.28,3.12,3.21
2024-08-13 14:02:00,3.175,3.21,3.16,3.1899,3.2619,3.28,3.12,3.21
2024-08-13 14:03:00,3.1808,3.2,3.17,3.17,3.2619,3.28,3.12,3.21
